subject id,jpg,Image,SDSS information,LEDA information,RA,DEC
34,SubjectSet_1/587729388222742551.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=166.25827819&dec=59.68433075&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587729388222742551&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j110501.98%2B594103.5&ob=ra,166.25827819,59.68433075
35,SubjectSet_1/587732054853943533.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=132.37925967&dec=39.20971999&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587732054853943533&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j084931.02%2B391234.9&ob=ra,132.37925967,39.20971999
36,SubjectSet_1/587739720304492561.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=228.59257097&dec=22.29307722&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739720304492561&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j151422.21%2B221735.0&ob=ra,228.59257097,22.29307722
37,SubjectSet_1/587733604259856536.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=228.21800762&dec=51.39861665&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587733604259856536&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j151252.32%2B512355.0&ob=ra,228.21800762,51.39861665
38,SubjectSet_1/587742013829480479.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=206.19770095&dec=20.97960099&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742013829480479&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j134447.44%2B205846.5&ob=ra,206.19770095,20.97960099
39,SubjectSet_1/587730023329759268.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=222.5600111&dec=6.50809386&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587730023329759268&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j145014.40%2B063029.1&ob=ra,222.5600111,6.50809386
40,SubjectSet_1/587731513142607999.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=18.76515031&dec=0.40522514&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587731513142607999&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j011503.63%2B002418.8&ob=ra,18.76515031,0.40522514
41,SubjectSet_1/587735347487047789.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=151.34566404&dec=11.72897501&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587735347487047789&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j100522.95%2B114344.3&ob=ra,151.34566404,11.72897501
42,SubjectSet_1/587739829281423592.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=229.607589&dec=21.23329312&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739829281423592&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j151825.82%2B211359.8&ob=ra,229.607589,21.23329312
43,SubjectSet_1/588017725474865155.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=186.38599891&dec=7.64984108&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588017725474865155&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j122532.63%2B073859.4&ob=ra,186.38599891,7.64984108
44,SubjectSet_1/587739406799601798.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=230.41914389&dec=25.84256541&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739406799601798&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j152140.59%2B255033.2&ob=ra,230.41914389,25.84256541
45,SubjectSet_1/588017606302105648.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=207.87280055&dec=43.80642661&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588017606302105648&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j135129.47%2B434823.1&ob=ra,207.87280055,43.80642661
