dr7objid,ra,dec,p_bar,psi_sparcfire,psi_gz2,logMstar
587728308027195588,165.38121,1.7575618,0.8494167463270421,-999.0,20.498311818938788,10.412112914637099
587742062128529415,140.95769,17.156507,0.22369120191549083,-999.0,19.808528303699724,10.127222690348995
587739380458389580,236.09422,23.253439,0.4135947369225961,24.28434944152832,18.247464955735957,10.403832890908491
587732772133470286,192.20752,10.3589115,0.18185518533356557,21.283720016479492,16.42007559243268,10.670207854232148
587739829278081215,221.72586,23.692331,0.4114877852813281,-999.0,15.710719530308738,10.789692728259432
587741709956808816,175.19618,27.898628,0.1056009625110092,17.96267318725586,19.229990048555777,10.300509994313588
587735666386141275,232.79677,46.965565,0.5172963351469796,-999.0,15.825615957941029,10.166445253213354
587741489833902190,165.53915,28.234974,0.9846392891269203,16.500988006591797,17.78681595195938,10.325646275667355
587736782539063366,252.86787,23.965212,0.9736811813594387,-999.0,18.23096843603072,10.754609566855772
587725576422686932,256.81696,65.47192,0.28096792959888683,17.05248260498047,19.214910901961254,10.948111006668867
587726033321394204,177.93745,3.0957994,0.05909971380083187,-999.0,17.034141933699058,10.374194914432547
588017703479541773,208.37715,11.343728,0.5904778143641372,14.705957412719727,16.887780061909524,10.531565771825399
587742593622540380,210.92023,15.802452,0.8391524078721476,14.237760543823242,16.515160478673486,10.557435720169291
587739815852507384,238.16418,21.769772,0.33017687036680654,-999.0,15.9834629874203,10.68337673990502
587732577759003120,128.22394,3.83684,0.652628225364518,-999.0,18.469221518427034,10.75257857857681
587735665851957415,238.94852,42.60724,0.7014667204837025,-999.0,19.125429566630295,10.636082787219046
587727944568144055,143.79819,2.5720847,0.033624403166057984,-999.0,15.86115384433272,10.868768084517232
587725074990235725,135.02106,0.07966572,0.4664267845989796,-999.0,21.113595592700662,10.937575758754562
588007005234266362,123.420944,45.993744,0.3507731457500594,21.849040985107422,20.26718510680591,10.407630387024067
587739707413889124,225.266,23.607395,0.2614118402171154,18.656583786010742,17.808046787900608,10.761469845563015
587734622176215206,149.3071,41.104557,0.9913299757773371,31.636341094970703,19.61182721650747,10.670771698054535
587739719215415412,190.36673,28.79119,0.2286205177401194,-999.0,18.234329747608342,10.432702256942077
587737809567613204,117.07818,46.17443,0.16287819784123364,-999.0,15.525245837092356,10.871103740010135
587742061632880725,239.82747,13.613633,0.9937506360289377,-999.0,18.736624782135117,10.038120863235454
587742061089915102,225.88911,17.089157,0.8885501731351626,18.742156982421875,19.371166102202956,10.44764785410565
588017110758522974,182.19215,47.22268,0.4917334435392678,-999.0,17.87920288201106,10.533669647767708
588017627230634019,189.89777,45.377872,0.15659248121330496,-999.0,16.916903503560984,10.754060636863025
587739809963573699,244.80104,14.1513605,0.13061140293224144,10.267005920410156,16.409007540521028,10.732530177943339
587732135386021977,183.69371,52.31751,0.15568318321119964,-999.0,17.009130922450627,10.720004201010793
587741532232876174,132.79185,18.800116,0.8789664953246803,-999.0,16.764130475793756,10.703904577763446
587738371668902110,119.09638,18.534344,0.4723226565516877,-999.0,24.502999047370622,10.584773413479951
587742550679748826,217.16684,17.024754,0.47642625412888273,23.71440315246582,18.97448622590249,10.68578542869659
587741710488502340,161.93465,26.746101,0.19769421370810045,-999.0,16.58752625505154,10.557485843584901
587738617565282330,177.55829,37.775158,0.6016116863855218,-999.0,16.39626770451291,11.022224600672976
587739457761640588,219.97986,27.046291,0.5637423215163861,5.484451770782471,20.869065347258427,10.795938802810667
587733399710466054,221.62498,50.02521,0.2282391930012498,-999.0,19.571053523374893,10.556103110697508
587741829119934575,164.19397,23.431097,0.912751758239947,28.564184188842773,19.873276264576432,10.901898594909088
587729157906890937,227.21295,2.8007154,0.19683017929987953,-999.0,18.179013533250025,10.699324415810821
587729228764020844,244.1876,52.016785,0.7287225913676629,-999.0,23.233732591167765,10.344058999911777
588007003657339112,246.61395,44.11282,0.04299110051355796,-999.0,16.95873449415947,10.049385382930126
587739720839790663,225.12585,23.929325,0.9748520683709908,32.91737365722656,23.996698046773115,10.718282482193008
587736804545593484,195.92056,14.918603,0.10001528679275039,21.203765869140625,16.280242003667105,10.818698943276827
587736898497609802,234.787,32.40706,0.9325198645251636,-999.0,16.928799479788356,10.127767393974215
588011219682984264,241.7901,47.731937,0.26442120875279895,24.565711975097656,17.525369387740433,10.362681317915388
587725550659633284,123.20822,47.44266,0.06460974808481311,23.362768173217773,20.151374892909054,10.421624535855264
588017115048771609,198.86821,46.385563,0.739825840577341,-999.0,24.920269924622396,11.014369624174515
588017704531853432,158.29305,11.89056,0.1630076498076712,29.837804794311523,21.011669936002,10.265508264902428
587735349099954217,156.44897,13.74912,0.21856043903200598,-999.0,16.948954128120203,10.37170734280793
587739646207393894,165.33093,29.940464,0.3778237660040779,-999.0,21.305440626087023,10.930031333708794
587735665855234136,245.82417,37.215546,0.012669438945274107,-999.0,17.712348153986973,10.08504833769724
587741532771189079,135.96652,20.552502,0.032842017596975186,23.469913482666016,17.533440836001276,10.245625902468955
587734621102080063,148.58286,40.110626,0.5463728167644682,-999.0,19.380975624000556,10.740124237871198
587739708487172208,224.55186,24.833548,0.06401024459917817,-999.0,16.278177949768608,10.475032162056584
587734304345948330,344.77573,-0.29626238,0.06965329053319311,-999.0,18.95684216029821,10.524308538982217
587738197189984580,120.577156,55.906876,0.18104307559511207,18.76061248779297,18.915127258975808,10.17699695950092
587725981227286680,130.40782,54.918495,0.18872633226715194,-999.0,23.419758812636772,10.70286941402579
587739505014407280,205.24919,30.349468,0.04354923583471975,8.446600914001465,16.231784604983773,10.321851220862719
587739610239664208,189.42856,33.434326,0.28176426404552524,18.924694061279297,16.301645880342228,10.420243098763503
587742013299884082,223.45328,17.447731,0.4582909882335307,-999.0,18.20707130696634,10.672304429249726
587732483301507234,231.32634,39.229923,0.31410302587372924,-999.0,16.461217214927174,10.263124693149697
587729970712609002,215.91081,-2.5044343,0.2206131415782704,-999.0,16.16848947511749,10.272374127605296
587736618787274963,238.70212,27.860329,0.11967404948053839,14.357091903686523,16.542271179411173,10.628165900892691
587739304223768592,203.54388,33.959694,0.28414745350000503,15.678689002990723,17.610627350742064,10.146438595197365
587729386082992254,201.0213,58.286583,0.1142362046518548,-999.0,16.23126813574516,10.693603370588225
587726031699312809,151.70616,1.4573003,0.2803443879846289,17.95982551574707,18.955222071140422,10.525058755771152
587731185669308542,5.1220994,-0.5549951,0.5822029496435905,-999.0,15.759923791348182,10.684340150380326
587726033843978455,145.31511,2.8209562,0.1089905702632391,-999.0,16.39678689135816,10.543868847748888
588295842861547581,185.18056,50.85753,0.2114644877326771,3.45340895652771,21.50328747721298,10.83476734097201
587726032763748389,130.43127,1.530527,0.5245859193172321,18.031658172607422,21.513204395873856,10.903435035268874
587735697523343551,209.38434,55.9617,0.2270861308735049,17.430540084838867,18.02853749480594,10.20938279143651
587742062138163311,163.90416,21.591116,0.7992576282689108,-999.0,20.011332180743533,10.92673739274522
587741708348751896,181.90318,26.987469,0.9212416412109429,-999.0,21.329601615069024,10.817129195627423
587741491442548894,160.25803,28.636843,0.1570243813740352,14.278615951538086,17.58926108676744,10.176249695273986
587734303806914823,339.90103,-0.6913158,0.9913594531343073,-999.0,20.339306896498144,10.848325319055592
587742550681255972,220.68062,16.422365,1.0,-999.0,22.064261836436096,10.686710901910953
587726014553915698,229.95013,1.3122194,0.3149388724390807,-999.0,15.602019343175435,10.783788947129914
587725040089301061,174.05829,-2.8704648,0.6601014238235778,-999.0,21.802847930464196,10.434942542366997
587725073918132295,138.77629,-0.7183966,0.8146231188042462,16.21407127380371,15.825580022644179,10.916474254066122
587739708491170066,233.9044,21.50394,0.24602956644993135,-999.0,17.503828017579323,10.565673895382007
587739845921079479,219.72813,21.688585,1.0,-999.0,20.0724149687399,10.535216989504223
587741829120065638,164.56139,23.413927,0.3575719427509535,8.841499328613281,18.040084445582952,10.69652992617332
587735348547683041,121.40525,6.9082313,0.3838393594651303,24.23842430114746,15.752969233695481,10.710314490044258
587725773997670423,123.51224,48.183056,0.049038028483210636,-999.0,16.366490434099404,10.701606174696819
588017991779877313,242.07275,5.7285357,0.5318486438555873,-999.0,18.86598135406932,10.751121726199065
587742551763845338,241.14317,12.181492,0.9590418090417365,-999.0,18.021068051588706,10.562304089188135
587731514222510237,32.810516,1.0876209,0.17588948967372195,-999.0,15.7726732935742,10.198332134922603
588016879369191564,137.38495,32.056725,0.2567910370606759,-999.0,19.985085309650778,10.895844333500976
587729746840650027,236.46138,0.7976065,0.25706420560564724,-999.0,17.151117000742516,10.873582431969442
588017948289794052,218.56926,37.200737,0.1613226672830266,-999.0,16.60605372582264,10.162362703071423
587741708340625495,161.34422,25.017134,0.30186974067866523,12.554986953735352,18.101630183210816,10.781883400142625
587732050014634180,130.2285,42.477726,0.4890552281501118,19.802385330200195,17.579432567874697,10.0663381445064
587741603109601323,194.75862,28.115665,0.7156143782387699,10.50339126586914,19.482575388620287,9.931141536091882
587742576990683247,212.70576,17.879816,0.24938959281444198,15.746878623962402,16.84099268186697,10.91526751808645
587736542561173661,229.13829,7.3022947,0.8077130104763219,23.879934310913086,23.342434208995286,10.500677201924185
588017725480304766,198.99127,7.3297825,0.22684500966001342,19.65443229675293,16.756037524092797,10.653278441347599
587730021726814389,239.93112,3.6447818,0.09815438345290399,18.207157135009766,18.054983514683684,10.842882572112462
588017724934979747,179.48042,7.117198,0.26850601616604736,-999.0,18.679673916527364,10.745736101570193
587742190449656042,203.9246,23.934187,0.4258059320681892,-999.0,15.582455921863257,10.723983488978291
587739304224293015,204.94734,33.669968,0.7870786973683923,13.976482391357422,19.728510466740666,10.715971079399328
588015508745289817,29.256271,-0.27901477,0.9607815511176169,-999.0,18.981075802443435,10.530784616814975
588848900431741191,139.34146,0.3219147,0.9812694436658563,13.017180442810059,23.113615683573563,10.869256034845273
587733432998625558,256.3904,25.105389,0.15335321732028562,-999.0,18.88574009070977,10.563512298185657
587734891673092202,165.55232,8.546898,0.913874763770879,-999.0,16.030724010749832,10.718084722229152
588018090004250848,233.77534,35.3429,0.07803546262479882,-999.0,18.030790465265888,10.440306829001756
587739407316746357,178.54897,34.8567,0.6375880020531706,-999.0,20.127420942800125,10.575540605351469
587739828749926600,241.50064,16.577532,0.14923194023018974,-999.0,16.827978627618556,10.681525735333931
587741600964411477,200.3427,25.951023,0.1551601901728096,-999.0,16.553078249652017,10.344213179683594
587742550144712753,221.31961,15.837912,0.18018587076021242,23.526689529418945,20.838857312112122,10.290870286854904
587741390503018581,154.57825,28.018461,0.8742324619517374,28.767732620239258,19.03340031481084,10.76463049504782
588015508748959928,37.605648,-0.36438745,0.7116792401261451,-999.0,16.324049477748424,10.651629040972914
587732050559172685,151.01305,53.298885,0.9848304908768715,-999.0,18.505052273755602,10.798122341631705
587738617566658645,181.47261,38.065895,1.0,-999.0,17.648169770659543,10.920820400730085
587731174382568049,320.20554,0.7578702,0.19242572609268388,-999.0,15.846793025443144,10.40524369674565
587738946134343855,149.7671,33.48054,0.21484005589574964,12.550756454467773,22.21904089841418,10.814578853235012
587739845922979984,224.16554,20.599411,0.9519931125054087,9.508749961853027,18.877630467529237,10.683759586178056
587731514226835568,42.601887,1.0807744,0.11779248379436946,-999.0,17.693967304769252,10.624486232684022
587735662085210319,147.83017,36.177624,0.9571500364388376,34.27933120727539,17.099081798967774,10.750122601156901
587735695369633911,183.47449,56.691494,0.14530502725654687,-999.0,17.102077061197413,10.858922048552497
587731512085053445,55.6119,-0.58284986,0.730214593508207,-999.0,17.268221932964842,10.860199165987664
587731173308105048,318.5864,-0.00966475,0.07826587831664787,-999.0,17.685329946678372,10.815899106078522
587738569237659878,178.53662,14.881512,0.1976810477605924,12.217604637145996,16.89828916883933,10.492682619840334
587745541055905827,152.50389,15.725355,0.8955390177371774,-999.0,18.335999374439783,10.789864966545835
587736543100076144,233.81963,7.1315703,0.5058602253058905,22.398866653442383,19.572999752382596,10.324915650494471
587739827133022425,226.98073,20.46569,0.42951049171178474,22.332475662231445,19.605274038968396,10.730370629693526
587732772118003927,156.47104,9.3210535,0.489072727177194,19.713577270507812,18.361681875876144,10.776510278742661
588007005238722746,133.7232,53.690464,0.9259607292800847,15.112048149108887,19.1631885928697,10.064507944448055
587739609708822624,205.4796,31.343615,0.08306790171356138,-999.0,15.170380239934172,10.664304071389989
588017603604709459,166.47018,42.536068,0.10789473916319568,-999.0,17.06986058580504,10.460923527141214
588017604683890791,183.51105,44.913303,0.36814951631920173,-999.0,17.393377268598552,10.921195191439354
587738948281106638,147.17162,34.38348,0.12076259297402267,12.004446983337402,15.319194343575187,10.470449440253825
587731513678626969,16.808271,0.79271966,0.9399228529652406,-999.0,17.278472741144498,10.878835493633654
587731185650500112,322.26266,-0.47357097,0.5596180868246597,-999.0,19.523733541773034,10.189605445629274
588017992307376292,220.7066,8.795449,0.40855227688732637,-999.0,15.55265167073961,9.857330971680447
587736542561239166,229.24365,7.2493114,0.7281262973699024,-999.0,19.36174087657928,10.749725666670054
587742013278650598,172.04071,21.43538,0.9174764715311198,15.43428897857666,25.70075833249999,10.533870873394267
587725040625844391,173.35587,-2.3809578,0.058296152754388195,19.48645782470703,18.144684688250653,10.36906040798119
588010878766219439,196.34555,4.6453815,0.12863812957344958,15.693674087524414,21.100647373662973,10.655688043736772
588017726019600599,204.57799,7.5329328,0.4847875942083093,20.76567840576172,17.348649344734724,10.873500715059128
588018055665877248,252.55545,26.37324,0.3192856229258338,18.084749221801758,18.30049450779208,10.184816843092271
587742610270519635,230.13522,11.990208,0.1531033370782732,39.67777633666992,25.323118539399783,9.89212279952116
588848898832662660,165.74063,-0.9621249,0.1652940578347841,34.679012298583984,16.80802474933981,10.080983598152596
587741386736402833,121.75401,15.612477,0.4686628111305044,18.9788818359375,17.57897789830181,10.778829584931575
587725471206998181,130.67403,52.746323,0.9747360633797232,-999.0,18.172931677720307,10.64980786581487
587725817479823505,146.16714,61.79177,0.1706435700340064,5.561851978302002,16.911159693761213,10.72226648817003
588009370150568046,167.2148,60.142933,0.7749206452158927,26.70672607421875,19.830004234569515,10.700321613876511
587731874463809652,126.91273,40.722992,0.9555570704051533,22.9348087310791,20.194744072381074,10.575183453931409
588297863642808494,137.47113,35.704838,0.9481002416109138,-999.0,18.48814030947589,10.983699119787351
587737825679048927,128.65489,55.870247,0.956469004255126,9.84641170501709,18.207732302232642,10.6021124950204
588016839639236767,135.10796,29.796099,0.2592326514192282,-999.0,15.796646697982442,10.406026219478846
587731499186520067,158.06772,53.64509,0.8432066152133252,-999.0,22.760778756346134,10.692404584431621
587729386080239763,189.22382,59.235912,0.1781441313612571,-999.0,16.996721552351328,10.506816811349804
587739380991197394,226.9635,27.452007,0.035948985287583744,21.066381454467773,19.767231137271892,10.569103798208277
587741391035957422,144.89088,25.712254,0.9241608342830087,32.71546936035156,22.041330726209797,10.466032772526507
587739507158745241,197.20398,32.9882,0.25967939652745914,14.728010177612305,16.34503929285448,10.847830717518784
588017948281405541,194.45293,41.901752,0.7180446614940259,21.179977416992188,21.19313468530583,10.571308470317666
587739647275761792,151.48035,27.774748,0.6024166042855219,31.589908599853516,22.88912156782852,10.807780283952761
588017990686605426,197.09311,9.315112,0.39484209221435235,-999.0,17.759632406229624,10.69462592081924
588297864192655392,174.4127,46.953823,0.7078906759795492,18.461429595947266,20.555676143203918,10.258393330177546
587732577239171242,167.22972,6.3085566,0.14465507832958993,-999.0,19.508364911633883,10.449382896763039
587736782002586073,253.2355,22.960176,0.2131092929856165,-999.0,16.374670619075154,10.398799815372556
587741816251809918,165.20488,23.473646,0.8218074801289796,24.942201614379883,18.6658081441284,10.617757120768292
588017978911686710,235.13385,28.337349,0.6470662089920324,-999.0,21.70581046994293,10.41138908159365
587739609173655685,209.89253,30.09302,0.15691831727283997,17.703996658325195,17.5203294957257,10.229919300347333
587736545238384672,227.37537,4.700381,0.1517060797846411,9.69136905670166,17.211850675413917,10.389090912812268
587735348026736709,157.78714,13.097063,0.8270448524911852,-999.0,18.731010823085676,10.93508443749652
587732135922696393,183.00249,52.753098,0.2959382864211778,13.157520294189453,15.369975009678033,10.77466584499455
587734303803965482,333.09897,-0.795932,0.04576945337587445,-999.0,19.193922859175334,10.241330975293438
588017948815261728,185.27238,42.79376,0.5294372651613702,-999.0,20.20902394014882,10.557224448085085
588011219682263252,240.27637,49.0095,0.986572347441648,37.92959213256836,19.501733123701598,10.6345866810677
588015510356885551,31.435566,0.8778348,0.2690750529283638,-999.0,20.690693046669743,10.730304561620315
587735043069379097,117.30381,20.345585,0.4550065396413042,-999.0,18.444929222739677,10.954682244506678
588011122502598758,183.01598,61.490574,0.0,-999.0,18.382710395806697,10.828274602551659
588297865267445884,177.8195,47.968323,0.03966835476519985,19.981245040893555,21.574315592898927,10.680996669583928
587729233050730720,246.68814,49.71128,0.29406160072704185,-999.0,17.53601296708983,10.82286495891644
587745244702900358,152.53474,17.691326,0.7177376576603078,10.819366455078125,17.437796733518965,10.037124860996377
587738409258778707,166.88713,13.420773,0.9373824280874785,8.944913864135742,19.186316361427647,10.655730581471811
587742060550029508,218.62032,18.224676,0.24552143619036834,23.49110221862793,17.868846103656878,10.583359186791652
587741709419348082,173.72643,27.417412,0.951288857362441,-999.0,16.821779413368294,10.895136136263709
587742551757291564,226.16698,16.150505,0.05120486726156999,20.289466857910156,17.007782346479665,10.769839801389724
588017990699516000,226.84154,6.8660913,0.546522244299281,-999.0,20.300817063748724,9.873330980294725
587735697524850793,214.91347,54.66318,0.14493924160834992,23.5938663482666,17.248344534431652,10.618440911873824
588007003653996666,239.30817,49.821045,0.9323507657293744,-999.0,24.59386616955542,10.65847388022579
587741532781805744,161.40135,27.827068,0.4056640952092621,13.811149597167969,15.808659981717472,10.493107761615388
587739646204772372,158.55891,28.817701,0.9832173984000894,-999.0,17.75048489768468,10.78269275877701
588017565485760605,175.5277,11.5378,0.20435420856366204,11.23328685760498,16.155579804210657,10.559248346888245
588023047478444248,139.69022,20.738558,0.10365201774526835,12.159891128540039,19.002214825948542,10.305214546292495
587741815711989787,158.03154,21.756401,0.5538897210074484,21.211566925048828,19.897090159176862,10.437605803380604
588017703488520491,229.10448,8.846426,0.15500504296400144,-999.0,18.848557861531035,10.486971520857013
587742060553306234,226.35616,16.418476,0.9534231523144744,-999.0,21.451878602765028,10.647982112811377
587739646205624462,160.86345,29.167913,0.6293371329172144,27.1661434173584,19.07584184403229,10.362624520596475
587742014366089310,205.71313,21.439516,0.1162896550448383,-999.0,16.29547751677734,10.44844750452804
587741420563726507,129.80875,19.481997,0.6751318903261468,-999.0,18.55468507347856,10.442169790569041
587744728224301208,138.3442,15.827642,0.9348400221262053,-999.0,17.834813872165512,10.891147048715679
587731870699487337,149.08792,50.378036,0.2009783225587394,-999.0,17.116974807474925,10.77979337054623
588848900460183690,204.27701,0.36797073,0.8378485953420036,-999.0,17.90237138298383,10.88460454599486
587734949129355424,153.81497,10.810812,0.06972300927793908,36.8188362121582,17.87402709742784,10.281122395283923
587731521199145313,120.100174,30.67724,0.37492222828926275,-999.0,17.7054221579942,10.88553104744721
587742009505677361,120.93298,10.051728,0.18092779374821183,24.620946884155273,21.126243514705564,10.364333702981087
587732771571302657,133.98837,6.3363256,0.31982874808876727,28.6094913482666,17.717643915847525,10.608350522905566
588017704529625156,153.12169,11.4550495,0.1447840367850065,-999.0,18.57834368569088,10.39562451296708
588018254828601479,233.03233,42.216984,0.12825623861339958,-999.0,19.51965098152955,10.30051218426857
588017729496219777,190.89859,7.4402466,0.29864036605603944,-999.0,16.597874860237138,10.368599759469511
587729388213633203,134.98586,49.192993,0.7662322713736003,29.492919921875,19.364757554871538,10.800273951717429
588015508213858423,41.61367,-0.6585008,0.25138346022128905,-999.0,17.69612859613401,10.615025799560474
587731890580619387,190.44142,57.260345,0.08633100683211359,-999.0,18.51925177886034,10.881081285454645
587742012735160453,156.12938,18.895231,0.8654526418838299,-999.0,16.13026260361995,10.625646865457757
588017570849620064,194.03885,12.487222,0.03991880423478875,14.312400817871094,17.5006541736753,10.903477415388782
587731185118281941,332.80405,-1.0270215,0.06662131705591565,-999.0,16.661182500308723,10.147007989309136
587735343716041452,121.88326,5.5342197,0.09593195380955123,-999.0,16.12621570102837,10.190737118557731
587742611341705528,224.47437,14.045481,0.2523907644421755,-999.0,24.032494465081594,10.683771991868337
587724650872569983,191.31453,-1.3801856,0.08970986230275316,-999.0,20.552417891819264,10.814686208666037
587736477058728277,227.7486,8.489147,0.9973372514986398,17.783159255981445,17.74244836832657,10.853282189457268
587739647818268758,165.73965,31.392717,0.9733401264360554,-999.0,17.41786094543027,10.594282886550918
588017991774765280,230.3081,7.371909,0.20023845945426974,22.84065055847168,23.268243760479464,10.553891636872816
587729158448152901,237.26656,2.5283542,0.06776680141119547,-999.0,16.887705793055524,10.518158497822716
587736813674954973,243.74117,8.400275,0.060248097798784504,-999.0,16.68274900847306,10.799464124679607
588017702947127594,218.70021,10.02559,0.7341695551016437,25.43113899230957,22.16849382897409,10.20874195416004
588017726011932728,186.88411,7.963258,0.633954226967723,-999.0,16.372462252352225,10.14745078112433
587739405714915421,202.57828,32.514446,0.7493168127402553,14.681674003601074,17.54768658113003,10.417820701835636
587742615638901034,247.81859,12.132472,0.5550159910347688,-999.0,16.736747002980024,10.851583571974528
587730847428182531,322.04868,0.06627329,0.03953680590961967,-999.0,19.329066146190357,10.765633364842415
587735743694831971,250.4677,24.735903,0.1390698247594074,12.305343627929688,16.11103651801153,10.27648239515381
587725470136205340,140.08643,56.786728,0.21865698362589928,13.854975700378418,18.77874239185223,10.494086492267686
587736542026465646,233.99535,6.382573,0.977669817508383,20.240760803222656,23.564654962717277,10.59788268655338
588848901007409269,227.94568,0.6558748,0.114101712657099,-999.0,16.884329711902602,10.806169393496456
587739845925798123,230.77136,18.787249,0.05980148971380312,-999.0,18.99088571362507,10.90865991845748
588011218063327298,212.30505,59.349697,0.8919237919710334,27.346851348876953,19.039796752050894,10.224840750848811
587725469596713159,133.14844,52.366474,0.0,21.2894287109375,23.060948653024152,10.735362243739445
588016892786638917,156.4663,39.52946,0.9744076044108917,-999.0,20.14399279240121,10.716759578548661
588016840175911049,134.36368,29.85663,0.11685835602131293,14.848451614379883,19.432597390288294,10.102735771504536
587742578067308732,219.74763,17.6468,0.26871769073345086,-999.0,17.964425231919144,10.73932511306194
587729409684799703,242.5886,50.553448,0.8560476254504279,11.302755355834961,19.76977625301852,10.46106473081391
587742189906100250,187.25607,24.632652,0.4414529279419271,25.82481575012207,19.95036194423159,10.484065477758996
588017992309211351,224.81364,8.489158,0.9569232185787074,-999.0,20.716346185824047,10.803415889955563
587739609159630910,172.3105,31.928272,0.7036645166524926,11.815397262573242,19.519143807550297,9.870234368153678
588848898852847824,211.80234,-1.0129983,0.31740741991270827,-999.0,17.322667659711556,10.588331097363751
587733079731929233,157.50577,50.84653,0.13093230034466932,11.284822463989258,18.20401197291581,10.270576168629946
587735241718497348,147.3704,39.214836,0.525181214610593,-999.0,16.85287117386578,10.652103782084227
587732154177683565,139.58542,41.031868,0.02548503576930867,-999.0,15.766981042432182,10.810405507178888
587725469059252389,131.9495,51.233883,0.6736656372759536,13.695014953613281,18.839262738694174,10.7011555435114
587739609707249671,201.29047,32.01442,0.7289241499759027,-999.0,20.17229010299884,10.532255554559198
588848898843148398,189.59889,-0.9667512,0.9250187107342438,11.738597869873047,17.923464879934045,10.892255335441963
587736546315993161,236.28589,4.6122813,0.9794866454490178,39.03477096557617,19.923336371738777,10.665600716203018
587729227152097325,239.28296,53.544476,0.29964798445794705,27.977827072143555,22.78935823518117,10.545484074136871
588018090543611996,239.65768,32.4631,0.5658887469787884,-999.0,21.7303681017694,10.871909182558714
587728665578570003,122.6159,41.94969,0.892127825687489,18.630165100097656,17.20150204641754,10.759788284940667
587729407537184947,240.27673,49.732674,0.06076951679355322,-999.0,17.18155154281351,10.68360507333267
587722983360430255,202.20471,0.04950572,0.10016675536282331,7.3754401206970215,16.048685808196673,10.728601674940148
587722983902544078,214.25699,0.47706887,0.8176723271574614,-999.0,18.414132375594562,10.743295502891463
587733081884917918,177.29137,55.699177,0.5736475046607257,22.589908599853516,23.738245201349667,10.781653680891447
587736584428585177,217.01163,37.00563,0.3033074324928366,-999.0,19.078003143229957,10.069921422743574
587739844850155741,226.15857,19.257282,0.045399157871824504,14.61485481262207,16.37517637235395,10.653059941055588
587728309632958631,154.16905,2.857002,0.8542147671883717,-999.0,20.958662888144254,10.651356979067987
587739131343470620,209.80116,34.29328,0.599005727992698,28.971088409423828,16.34390675850383,10.777195138033592
587741600953532524,172.62546,26.22557,0.1451843377465666,15.221659660339355,16.241391662794385,10.503395924779264
587735697526096009,219.25711,53.399593,0.6598998413316608,21.88576316833496,18.29557967865231,10.809435172597976
587724649255272543,176.01636,-2.558377,0.021201431395435757,-999.0,20.333973565712547,10.703941067386948
587739376692625696,122.34333,17.765741,0.1731839773276245,14.011191368103027,16.530892700366472,10.752835873442534
587725074456772829,142.83144,-0.34442288,0.50484266401923,22.317453384399414,16.78931139171093,10.437051450900904
588017703473578092,194.46841,12.263396,0.29484758088379087,25.989032745361328,19.389898990732572,10.655833535138575
587733431923245478,253.07008,27.365816,0.2879312697247956,11.992545127868652,18.077496581063716,10.775184381764735
587739708480946335,209.13457,28.522078,0.10737904210032218,40.272972106933594,16.38803292886279,10.327220984305566
587735349645148300,175.97029,15.668783,0.059737093225337295,12.557300567626953,17.626327785740145,10.725719436206353
587733398110208023,245.96599,34.34859,0.5560504141794047,27.19993782043457,19.468075132233558,9.952553606865838
588017992299642922,202.74998,10.255945,0.9470043932232618,-999.0,17.709240173126652,10.899640167671212
587732771060580469,194.28316,9.526441,0.4636957560807083,-999.0,15.827319594115572,10.753770323362469
587741392109764828,144.77933,26.469992,0.44580463032301637,17.528467178344727,17.35630205813121,10.657979047659929
588017725480435757,199.21829,7.290052,0.8221020320349733,25.215290069580078,19.38164358218002,10.761682834318353
587741817323913367,160.9882,23.564646,0.07902680716608625,-999.0,16.537963007230296,10.848152450380594
588013383795540196,120.66328,30.25503,0.17357024759691805,19.64512062072754,16.192337053047968,10.355278386807676
587733081884917803,177.3108,55.700966,0.23341493486612502,17.401111602783203,25.800481328210907,10.754066741707192
587736586052698482,248.70523,22.669462,0.10226868797433623,-999.0,17.68048216279489,10.251633903559181
587739829276246178,217.25479,24.69671,0.06544162522177113,-999.0,16.378008276328014,10.253725084583863
588011098335477799,166.21605,61.610138,0.30174782162212915,-999.0,20.196496169981156,10.744725552229136
588017606285721719,155.90245,42.34659,0.6645593872440003,24.356294631958008,22.20383431499027,10.770411378060713
587742577522966609,201.80789,19.804214,0.1392720898319218,11.927722930908203,16.000670903642824,10.61309614090919
587742865279811705,164.33055,17.273119,0.3393246361364961,18.186195373535156,17.785613546735902,10.170671111380683
587725550137311343,176.7291,66.16167,0.1805495493349996,28.372169494628906,18.045848805295,10.572024814603703
587731174915769077,311.78616,1.1128005,0.38178508678778517,-999.0,19.16551872242983,10.71068803204246
587733603725803727,235.61903,47.039974,0.1905590608410312,31.211685180664062,19.913561890654343,10.597325454301242
587741709402571075,133.25816,18.164055,0.1259174801511571,17.035320281982422,19.180705882932706,10.68047670304925
587732583130267763,170.13821,59.87045,0.22077112152219042,-999.0,16.98117670359406,10.895767211272304
587728932414423191,128.47377,44.882168,0.59898373172425,-999.0,16.31926419075119,10.811618658110351
588007004700082255,129.7674,50.446064,0.5981083203538591,-999.0,18.976573352966394,10.710022886318697
588016878294204426,134.9199,29.852102,0.28958366075713965,-999.0,18.04107805935562,10.743449612117367
587735344802430994,150.46808,11.072144,0.8182332675918242,-999.0,21.12565327351021,10.795739951803947
587742772950335545,185.44463,16.331406,0.10715537727032304,-999.0,19.03518108665073,10.629864443773743
