subject id,jpg,Image,SDSS information,LEDA information,RA,DEC
63,SubjectSet_20/587731522277539924.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=128.42995811&dec=38.80472792&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587731522277539924&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j083343.18%2B384817.0&ob=ra,128.42995811,38.80472792
64,SubjectSet_20/587729158981681356.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=229.66809074&dec=3.49326589&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587729158981681356&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j151840.34%2B032935.7&ob=ra,229.66809074,3.49326589
65,SubjectSet_20/587741532231434542.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=129.6517749&dec=17.63589503&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587741532231434542&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j083836.42%2B173809.2&ob=ra,129.6517749,17.63589503
66,SubjectSet_20/587730021722685638.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=230.52257148&dec=4.57623246&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587730021722685638&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j152205.41%2B043434.4&ob=ra,230.52257148,4.57623246
67,SubjectSet_20/587742567321960626.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=155.47282425&dec=16.98458302&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742567321960626&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j102153.47%2B165904.4&ob=ra,155.47282425,16.98458302
68,SubjectSet_20/587732154179452963.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=144.14028206&dec=43.16428035&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587732154179452963&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j093633.66%2B430951.4&ob=ra,144.14028206,43.16428035
69,SubjectSet_20/587726016153911443.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=205.635567&dec=3.08212732&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587726016153911443&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j134232.53%2B030455.6&ob=ra,205.635567,3.08212732
70,SubjectSet_20/587736541486580004.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=227.06635855&dec=6.7993699&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736541486580004&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j150815.92%2B064757.7&ob=ra,227.06635855,6.7993699
71,SubjectSet_20/587728947441631312.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=160.73398477&dec=-1.06957019&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587728947441631312&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j104256.15-010410.4 </font></h2>%2B<td colspan=2><h2><font color=#000086>SDSS J104256.15-010410.4&ob=ra,160.73398477,-1.06957019
72,SubjectSet_20/588297863635927101.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=122.68257366&dec=26.26218555&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588297863635927101&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j081043.81%2B261543.8&ob=ra,122.68257366,26.26218555
73,SubjectSet_20/587734622167957681.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=129.37346345&dec=31.11355957&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587734622167957681&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j083729.63%2B310648.8&ob=ra,129.37346345,31.11355957
74,SubjectSet_20/588023668095254697.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=177.41718749&dec=18.88631163&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588023668095254697&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j114940.12%2B185310.7&ob=ra,177.41718749,18.88631163
75,SubjectSet_20/587739610236518467.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=180.799767&dec=33.30264872&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739610236518467&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j120311.94%2B331809.5&ob=ra,180.799767,33.30264872
76,SubjectSet_20/587739099140587578.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=195.41210292&dec=38.14236494&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739099140587578&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j130138.90%2B380832.5&ob=ra,195.41210292,38.14236494
77,SubjectSet_20/588011218064048368.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=215.23571271&dec=58.65099973&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588011218064048368&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j142056.57%2B583903.5&ob=ra,215.23571271,58.65099973
78,SubjectSet_20/587739719214563421.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=188.16050488&dec=28.77495043&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739719214563421&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j123238.52%2B284629.8&ob=ra,188.16050488,28.77495043
79,SubjectSet_20/587742061582745897.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=121.23474839&dec=10.43917631&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742061582745897&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j080456.33%2B102621.0&ob=ra,121.23474839,10.43917631
80,SubjectSet_20/587730021720785051.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=226.17661328&dec=4.95686667&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587730021720785051&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j150442.38%2B045724.7&ob=ra,226.17661328,4.95686667
81,SubjectSet_20/588018056202748365.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=252.79714316&dec=26.61148855&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588018056202748365&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j165111.31%2B263641.3&ob=ra,252.79714316,26.61148855
82,SubjectSet_20/587729777989714132.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=233.99795849&dec=-1.31060454&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587729777989714132&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j153559.51-011838.1 </font></h2>%2B<td colspan=2><h2><font color=#000086>SDSS J153559.51-011838.1&ob=ra,233.99795849,-1.31060454
83,SubjectSet_20/587742550147137746.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=226.91902029&dec=14.67957279&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742550147137746&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j150740.56%2B144046.4&ob=ra,226.91902029,14.67957279
84,SubjectSet_20/587724649800400936.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=194.8574267&dec=-2.24845317&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587724649800400936&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j125925.78-021454.4 </font></h2>%2B<td colspan=2><h2><font color=#000086>SDSS J125925.78-021454.4&ob=ra,194.8574267,-2.24845317
85,SubjectSet_20/587725576962769147.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=262.20739974&dec=58.52363479&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587725576962769147&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j172849.77%2B583125.0&ob=ra,262.20739974,58.52363479
86,SubjectSet_20/588017722249904175.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=167.01049138&dec=42.1447933&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588017722249904175&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j110802.51%2B420841.2&ob=ra,167.01049138,42.1447933
87,SubjectSet_20/587732772114530444.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=148.37400252&dec=8.51279574&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587732772114530444&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j095329.76%2B083046.0&ob=ra,148.37400252,8.51279574
88,SubjectSet_20/588015509814575264.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=19.09841095&dec=0.44578875&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588015509814575264&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j011623.61%2B002644.8&ob=ra,19.09841095,0.44578875
89,SubjectSet_20/587736478667833414.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=224.41429739&dec=10.19915114&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736478667833414&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j145739.43%2B101156.9&ob=ra,224.41429739,10.19915114
90,SubjectSet_20/587735666394202429.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=250.19908068&dec=33.93085563&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587735666394202429&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j164047.77%2B335551.0&ob=ra,250.19908068,33.93085563
91,SubjectSet_20/587742061616758804.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=202.01278717&dec=21.6131018&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742061616758804&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j132803.06%2B213647.1&ob=ra,202.01278717,21.6131018
92,SubjectSet_20/587739375634219130.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=158.3507372&dec=31.03998481&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739375634219130&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j103324.17%2B310223.9&ob=ra,158.3507372,31.03998481
93,SubjectSet_20/587731187279331389.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=3.87391566&dec=0.63975739&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587731187279331389&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j001529.73%2B003823.1&ob=ra,3.87391566,0.63975739
94,SubjectSet_20/587739707413823700.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=225.12819422&dec=23.60593231&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739707413823700&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j150030.76%2B233621.3&ob=ra,225.12819422,23.60593231
95,SubjectSet_20/588016840169357609.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=120.76355382&dec=21.23685534&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588016840169357609&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j080303.25%2B211412.6&ob=ra,120.76355382,21.23685534
96,SubjectSet_20/587739096444305579.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=161.74228307&dec=34.20879955&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739096444305579&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j104658.14%2B341231.6&ob=ra,161.74228307,34.20879955
97,SubjectSet_20/587741532784295974.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=167.69356126&dec=28.69273705&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587741532784295974&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j111046.45%2B284133.8&ob=ra,167.69356126,28.69273705
98,SubjectSet_20/587736541474914354.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=200.23989824&dec=8.9854659&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736541474914354&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j132057.57%2B085907.6&ob=ra,200.23989824,8.9854659
99,SubjectSet_20/588015510364881097.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=49.80451491&dec=0.9568765&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588015510364881097&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j031913.08%2B005724.7&ob=ra,49.80451491,0.9568765
