Dr, RA, DA, spiral_weighted, loose_plus_medium, arms_tight, arms_medium, arms_loose, irregular 
0.000000, 169.596634, 60.527615, 1.000000, 1.000000, 0.000000, 0.116000, 0.884000, 0.000000
0.000000, 202.531509, 55.640255, 1.000000, 1.000000, 0.000000, 0.110000, 0.890000, 0.234000
0.000000, 150.099289, 24.139248, 0.947702, 1.000000, 0.000000, 0.472000, 0.528000, 0.200000
0.000000, 154.046249, 51.477520, 0.903014, 1.000000, 0.000000, 0.561000, 0.439000, 0.000000
0.000000, 181.570465, 50.189838, 0.936903, 1.000000, 0.000000, 0.455000, 0.545000, 0.000000
0.000000, 180.525314, 60.363464, 0.929000, 1.000000, 0.000000, 0.423000, 0.577000, 0.182000
0.000000, 217.967316, 9.049177, 0.817186, 1.000000, 0.000000, 0.500000, 0.500000, 0.153000
0.000000, 243.113983, 33.973541, 0.721204, 1.000000, 0.000000, 0.613000, 0.387000, 0.067000
0.000000, 186.714127, 23.498154, 0.980000, 1.000000, 0.000000, 0.040000, 0.960000, 0.077000
0.000000, 119.089500, 37.109039, 0.876673, 1.000000, 0.000000, 0.083000, 0.917000, 0.111000
0.000000, 168.752075, 46.634521, 0.865240, 1.000000, 0.000000, 0.156000, 0.844000, 0.067000
0.000000, 243.052856, 19.762218, 0.700394, 1.000000, 0.000000, 0.125000, 0.875000, 0.196000
0.000000, 209.487640, 20.651529, 1.000000, 1.000000, 0.000000, 0.257000, 0.743000, 0.100000
0.000000, 142.785339, 57.979870, 0.935000, 1.000000, 0.000000, 0.167000, 0.833000, 0.091000
0.000000, 172.865906, -0.097928, 0.966000, 1.000000, 0.000000, 0.207000, 0.793000, 0.000000
0.000000, 208.582047, 7.386757, 0.814420, 1.000000, 0.000000, 0.261000, 0.739000, 0.000000
0.000000, 238.691421, 27.308550, 1.000000, 1.000000, 0.000000, 0.361000, 0.639000, 0.000000
0.000000, 120.780075, 22.871622, 1.000000, 1.000000, 0.000000, 0.500000, 0.500000, 0.250000
0.000000, 181.731781, 50.293655, 0.968000, 1.000000, 0.000000, 0.318000, 0.682000, 0.000000
0.000000, 207.987030, 29.312389, 0.692800, 1.000000, 0.000000, 0.643000, 0.357000, 0.233000
0.000000, 166.108108, -0.512288, 0.977000, 1.000000, 0.000000, 0.512000, 0.488000, 0.000000
0.000000, 158.375030, 10.840760, 0.997000, 1.000000, 0.000000, 0.401000, 0.599000, 0.000000
0.000000, 134.366425, 20.128977, 0.920084, 1.000000, 0.000000, 0.022000, 0.978000, 0.273000
0.000000, 148.434738, -0.090494, 0.749427, 1.000000, 0.000000, 0.125000, 0.875000, 0.038000
0.000000, 213.290131, 26.803200, 0.947702, 1.000000, 0.000000, 0.139000, 0.861000, 0.100000
0.000000, 207.516251, 28.186640, 0.931620, 1.000000, 0.000000, 0.390000, 0.610000, 0.083000
0.000000, 238.551285, 11.864625, 0.908875, 1.000000, 0.000000, 0.000000, 1.000000, 0.205000
0.000000, 166.299454, 10.306333, 0.680514, 1.000000, 0.000000, 0.406000, 0.594000, 0.278000
0.000000, 243.494003, 39.530636, 0.945756, 1.000000, 0.000000, 0.457000, 0.543000, 0.083000
0.000000, 167.288147, 28.076492, 0.814867, 1.000000, 0.000000, 0.370000, 0.630000, 0.164000
0.000000, 232.663238, 11.479969, 0.944735, 1.000000, 0.000000, 0.435000, 0.565000, 0.000000
0.000000, 129.630722, 10.661117, 0.976000, 1.000000, 0.000000, 0.048000, 0.952000, 0.200000
0.000000, 160.945953, 22.499435, 0.956484, 1.000000, 0.000000, 0.000000, 1.000000, 0.071000
0.000000, 217.867264, 27.856245, 0.785697, 1.000000, 0.000000, 0.227000, 0.773000, 0.250000
0.000000, 179.592026, 10.285987, 0.871138, 1.000000, 0.000000, 0.147000, 0.853000, 0.000000
0.000000, 223.420196, 54.262657, 0.960400, 1.000000, 0.000000, 0.429000, 0.571000, 0.000000
0.000000, 248.462769, 25.860144, 0.825627, 1.000000, 0.000000, 0.083000, 0.917000, 0.000000
0.000000, 154.002518, 34.136494, 0.954529, 1.000000, 0.000000, 0.143000, 0.857000, 0.125000
0.000000, 198.003342, 40.816223, 0.948051, 1.000000, 0.000000, 0.432000, 0.568000, 0.167000
0.000000, 161.212494, 35.601658, 0.735830, 1.000000, 0.000000, 0.080000, 0.920000, 0.038000
0.000000, 259.452210, 58.055283, 0.963000, 1.000000, 0.000000, 0.290000, 0.710000, 0.000000
0.000000, 195.903641, 65.007347, 0.809209, 1.000000, 0.000000, 0.059000, 0.941000, 0.061000
0.000000, 137.929581, 37.029522, 0.953342, 1.000000, 0.000000, 0.160000, 0.840000, 0.000000
0.000000, 138.026916, 15.912552, 0.948000, 1.000000, 0.000000, 0.218000, 0.782000, 0.065000
0.000000, 127.278885, 14.388682, 0.948676, 1.000000, 0.000000, 0.056000, 0.944000, 0.000000
0.000000, 156.018585, 9.280116, 1.000000, 1.000000, 0.000000, 0.355000, 0.645000, 0.167000
0.000000, 242.014633, 37.153973, 0.808005, 1.000000, 0.000000, 0.381000, 0.619000, 0.133000
0.000000, 223.400024, 54.158070, 0.979000, 1.000000, 0.000000, 0.083000, 0.917000, 0.227000
0.000000, 127.679398, 13.201314, 0.907920, 1.000000, 0.000000, 0.070000, 0.930000, 0.167000
0.000000, 176.230453, 23.921190, 0.920221, 1.000000, 0.000000, 0.229000, 0.771000, 0.000000
0.000000, 202.544495, 6.934574, 0.934122, 1.000000, 0.000000, 0.107000, 0.893000, 0.115000
0.000000, 236.464325, 1.615005, 0.857187, 1.000000, 0.000000, 0.133000, 0.867000, 0.036000
0.000000, 137.983490, 27.899290, 0.932080, 1.000000, 0.000000, 0.073000, 0.927000, 0.000000
0.000000, 130.016846, 33.701984, 0.872619, 1.000000, 0.000000, 0.029000, 0.971000, 0.250000
0.000000, 227.043671, 11.850757, 0.946053, 1.000000, 0.000000, 0.167000, 0.833000, 0.062000
0.000000, 188.631424, -0.765117, 0.963036, 1.000000, 0.000000, 0.630000, 0.370000, 0.000000
0.000000, 201.373672, 53.582314, 0.841794, 1.000000, 0.000000, 0.344000, 0.656000, 0.071000
0.000000, 237.881546, 8.534915, 0.731534, 1.000000, 0.000000, 0.591000, 0.409000, 0.292000
0.000000, 188.590653, 29.655891, 0.924959, 1.000000, 0.000000, 0.189000, 0.811000, 0.200000
0.000000, 239.384171, 20.053465, 0.947847, 1.000000, 0.000000, 0.190000, 0.810000, 0.240000
0.000000, 251.334244, 13.140614, 0.971000, 1.000000, 0.000000, 0.265000, 0.735000, 0.000000
0.000000, 167.961731, 13.846695, 1.000000, 1.000000, 0.000000, 0.000000, 1.000000, 0.000000
0.000000, 181.718613, 3.998008, 0.886354, 1.000000, 0.000000, 0.325000, 0.675000, 0.147000
0.000000, 121.925346, 39.817127, 0.892870, 1.000000, 0.000000, 0.061000, 0.939000, 0.045000
0.000000, 312.923096, 0.859872, 0.998000, 1.000000, 0.000000, 0.066000, 0.934000, 0.103000
0.000000, 196.368347, 53.880074, 0.819774, 1.000000, 0.000000, 0.617000, 0.383000, 0.000000
0.000000, 200.283142, 9.834118, 0.998000, 1.000000, 0.000000, 0.049000, 0.951000, 0.222000
0.000000, 168.145264, 58.435539, 0.955000, 1.000000, 0.000000, 0.698000, 0.302000, 0.250000
0.000000, 211.948822, 6.755900, 1.000000, 1.000000, 0.000000, 0.250000, 0.750000, 0.036000
0.000000, 180.932449, 60.923805, 0.843648, 1.000000, 0.000000, 0.370000, 0.630000, 0.167000
0.000000, 147.418426, 38.338596, 0.718592, 1.000000, 0.000000, 0.247000, 0.753000, 0.053000
0.000000, 159.723419, 20.154602, 0.786544, 1.000000, 0.000000, 0.081000, 0.919000, 0.133000
0.000000, 225.798630, 11.174265, 0.976000, 1.000000, 0.000000, 0.300000, 0.700000, 0.000000
0.000000, 129.669144, 25.587185, 0.725737, 1.000000, 0.000000, 0.432000, 0.568000, 0.000000
0.000000, 223.518600, 11.377491, 0.925300, 1.000000, 0.000000, 0.054000, 0.946000, 0.071000
