subject id,jpg,Image,SDSS information,LEDA information,RA,DEC
60,SubjectSet_28/587728879793078680D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=130.59559741&dec=2.4973292&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587728879793078680&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j084222.94%2B022950.3&ob=ra,130.59559741,2.4973292
61,SubjectSet_28/587726032794419368D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=200.58117366&dec=2.42075414&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587726032794419368&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j132219.48%2B022514.7&ob=ra,200.58117366,2.42075414
62,SubjectSet_28/587730846887510170D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=313.2813966&dec=-0.40226023&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587730846887510170&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j205307.53-002408.1 </font></h2>%2B<td colspan=2><h2><font color=#000086>SDSS J205307.53-002408.1&ob=ra,313.2813966,-0.40226023
63,SubjectSet_28/587739609699909692S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=181.52303834&dec=32.89305689&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739609699909692&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j120605.52%2B325335.0&ob=ra,181.52303834,32.89305689
64,SubjectSet_28/587739114707025957D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=139.60998718&dec=28.05917497&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739114707025957&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j091826.39%2B280333.0&ob=ra,139.60998718,28.05917497
65,SubjectSet_28/587728307493142718D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=171.81435711&dec=1.53236964&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587728307493142718&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j112715.44%2B013156.5&ob=ra,171.81435711,1.53236964
66,SubjectSet_28/587728679008600144S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=204.34224398&dec=64.31570536&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587728679008600144&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j133722.13%2B641856.5&ob=ra,204.34224398,64.31570536
67,SubjectSet_28/587732482761883787S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=223.98402892&dec=42.15983781&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587732482761883787&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j145556.16%2B420935.4&ob=ra,223.98402892,42.15983781
68,SubjectSet_28/587739844316299569D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=232.94595097&dec=16.8278686&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739844316299569&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j153147.02%2B164940.3&ob=ra,232.94595097,16.8278686
69,SubjectSet_28/587739607548231830S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=170.50540591&dec=30.50274431&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739607548231830&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j112201.29%2B303009.8&ob=ra,170.50540591,30.50274431
70,SubjectSet_28/587742189904003274S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=182.04025982&dec=24.67677506&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742189904003274&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j120809.66%2B244036.3&ob=ra,182.04025982,24.67677506
71,SubjectSet_28/587741603109732396D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=195.03635932&dec=28.15985406&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587741603109732396&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j130008.72%2B280935.4&ob=ra,195.03635932,28.15985406
72,SubjectSet_28/588297863634682248D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=120.39060363&dec=24.49018417&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588297863634682248&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j080133.74%2B242924.6&ob=ra,120.39060363,24.49018417
73,SubjectSet_28/587736543627837689D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=212.96658282&dec=9.7524437&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736543627837689&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j141151.97%2B094508.7&ob=ra,212.96658282,9.7524437
74,SubjectSet_28/587739157113209013D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=139.70905145&dec=27.89417255&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739157113209013&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j091850.17%2B275339.0&ob=ra,139.70905145,27.89417255
75,SubjectSet_28/587722983898349836D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=204.66556314&dec=0.54583913&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587722983898349836&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j133839.73%2B003245.0&ob=ra,204.66556314,0.54583913
76,SubjectSet_28/587742864743989372S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=166.77935116&dec=16.94036624&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742864743989372&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j110707.04%2B165625.3&ob=ra,166.77935116,16.94036624
77,SubjectSet_28/587733609626927354S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=246.67107422&dec=40.18070538&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587733609626927354&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j162641.05%2B401050.5&ob=ra,246.67107422,40.18070538
78,SubjectSet_28/587738946131722387D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=143.32485689&dec=31.00217359&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587738946131722387&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j093317.96%2B310007.8&ob=ra,143.32485689,31.00217359
79,SubjectSet_28/587729387145724008S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=153.66388508&dec=56.16957735&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587729387145724008&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j101439.33%2B561010.4&ob=ra,153.66388508,56.16957735
80,SubjectSet_28/587742576447455352D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=197.4166953&dec=19.33160721&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742576447455352&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j130940.00%2B191953.7&ob=ra,197.4166953,19.33160721
81,SubjectSet_28/587738568712978515D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=207.29171682&dec=13.3470336&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587738568712978515&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j134910.01%2B132049.3&ob=ra,207.29171682,13.3470336
82,SubjectSet_28/587742567857783000S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=153.0206226&dec=17.00317133&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742567857783000&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j101204.94%2B170011.4&ob=ra,153.0206226,17.00317133
83,SubjectSet_28/587729159512653998D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=216.16775115&dec=4.57047545&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587729159512653998&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j142440.26%2B043413.7&ob=ra,216.16775115,4.57047545
84,SubjectSet_28/587742061069992075D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=177.70243075&dec=22.00172422&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742061069992075&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j115048.58%2B220006.2&ob=ra,177.70243075,22.00172422
85,SubjectSet_28/588010359618011313D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=168.2763372&dec=5.1830287&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588010359618011313&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j111306.32%2B051058.9&ob=ra,168.2763372,5.1830287
86,SubjectSet_28/587736807761903848D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=201.06233701&dec=13.77866562&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736807761903848&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j132414.96%2B134643.1&ob=ra,201.06233701,13.77866562
87,SubjectSet_28/587739709013426207S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=197.82498962&dec=30.48810747&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739709013426207&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j131117.99%2B302917.1&ob=ra,197.82498962,30.48810747
88,SubjectSet_28/587741420561826057D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=125.6975182&dec=17.33088733&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587741420561826057&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j082247.40%2B171951.1&ob=ra,125.6975182,17.33088733
89,SubjectSet_28/587735347494846577D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=169.45237708&dec=13.72765777&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587735347494846577&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j111748.57%2B134339.5&ob=ra,169.45237708,13.72765777
90,SubjectSet_28/588017604145971322S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=180.16048409&dec=44.40662159&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588017604145971322&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j120038.51%2B442423.8&ob=ra,180.16048409,44.40662159
91,SubjectSet_28/587726032788127876D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=186.21555094&dec=2.62508835&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587726032788127876&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j122451.73%2B023730.3&ob=ra,186.21555094,2.62508835
92,SubjectSet_28/587729772609994943D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=209.93863151&dec=-3.08854723&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587729772609994943&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j135945.27-030518.7 </font></h2>%2B<td colspan=2><h2><font color=#000086>SDSS J135945.27-030518.7&ob=ra,209.93863151,-3.08854723
93,SubjectSet_28/588011217524686959S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=204.39905496&dec=60.25368877&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588011217524686959&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j133735.77%2B601513.2&ob=ra,204.39905496,60.25368877
94,SubjectSet_28/587739380989034622D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=221.69011817&dec=29.17628712&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739380989034622&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j144645.62%2B291034.6&ob=ra,221.69011817,29.17628712
95,SubjectSet_28/587741603105472603D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=183.98137263&dec=28.37774659&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587741603105472603&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j121555.52%2B282239.8&ob=ra,183.98137263,28.37774659
96,SubjectSet_28/587733197844643922S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=196.20352404&dec=55.67010046&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587733197844643922&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j130448.84%2B554012.3&ob=ra,196.20352404,55.67010046
97,SubjectSet_28/587731887352184874S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=135.65459191&dec=46.38572822&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587731887352184874&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j090237.10%2B462308.6&ob=ra,135.65459191,46.38572822
98,SubjectSet_28/587741491447660666S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=173.48994136&dec=30.37341584&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587741491447660666&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j113357.58%2B302224.2&ob=ra,173.48994136,30.37341584
99,SubjectSet_28/587742551748772084D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=206.11346118&dec=19.53037187&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742551748772084&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j134427.23%2B193149.3&ob=ra,206.11346118,19.53037187
100,SubjectSet_28/587742062136983671D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=161.01968316&dec=21.32796551&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742062136983671&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j104404.72%2B211940.6&ob=ra,161.01968316,21.32796551
101,SubjectSet_28/587742611875561553D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=217.52261957&dec=15.65951983&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742611875561553&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j143005.42%2B153934.2&ob=ra,217.52261957,15.65951983
102,SubjectSet_28/587725504484213152S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=258.44258636&dec=58.33479559&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587725504484213152&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j171346.22%2B582005.2&ob=ra,258.44258636,58.33479559
103,SubjectSet_28/588017625629524137S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=218.23015213&dec=39.18693854&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588017625629524137&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j143255.23%2B391112.9&ob=ra,218.23015213,39.18693854
104,SubjectSet_28/588023669707571417D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=181.44759134&dec=20.32646001&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588023669707571417&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j120547.42%2B201935.2&ob=ra,181.44759134,20.32646001
105,SubjectSet_28/587728670415323311S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=119.87474548&dec=40.18167234&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587728670415323311&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j075929.93%2B401054.0&ob=ra,119.87474548,40.18167234
106,SubjectSet_28/587736807764000871D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=205.91869579&dec=13.38457977&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736807764000871&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j134340.48%2B132304.4&ob=ra,205.91869579,13.38457977
107,SubjectSet_28/587731173843665441D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=315.45515725&dec=0.23181969&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587731173843665441&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j210149.23%2B001354.5&ob=ra,315.45515725,0.23181969
108,SubjectSet_28/587728879272329346D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=167.34641164&dec=3.95655744&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587728879272329346&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j110923.13%2B035723.6&ob=ra,167.34641164,3.95655744
109,SubjectSet_28/587732484887150681S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=150.84286869&dec=45.76354369&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587732484887150681&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j100322.28%2B454548.7&ob=ra,150.84286869,45.76354369
110,SubjectSet_28/587732053778759876S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=129.86962413&dec=36.43024868&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587732053778759876&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j083928.70%2B362548.8&ob=ra,129.86962413,36.43024868
111,SubjectSet_28/588016891170979931S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=143.68292412&dec=33.97267058&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588016891170979931&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j093443.90%2B335821.6&ob=ra,143.68292412,33.97267058
112,SubjectSet_28/587729772610584819D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=211.33029874&dec=-2.89348152&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587729772610584819&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j140519.27-025336.5 </font></h2>%2B<td colspan=2><h2><font color=#000086>SDSS J140519.27-025336.5&ob=ra,211.33029874,-2.89348152
113,SubjectSet_28/587731185664852193D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=355.02192435&dec=-0.62817986&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587731185664852193&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j234005.26-003741.4 </font></h2>%2B<td colspan=2><h2><font color=#000086>SDSS J234005.26-003741.4&ob=ra,355.02192435,-0.62817986
114,SubjectSet_28/587727944034353420D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=150.96844207&dec=2.42613949&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587727944034353420&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j100352.42%2B022534.1&ob=ra,150.96844207,2.42613949
115,SubjectSet_28/587725575887192206S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=258.06844869&dec=62.38614911&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587725575887192206&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j171216.42%2B622310.1&ob=ra,258.06844869,62.38614911
116,SubjectSet_28/587731521744142493S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=136.85880565&dec=43.67655809&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587731521744142493&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j090726.11%2B434035.6&ob=ra,136.85880565,43.67655809
117,SubjectSet_28/587739607556620367S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=192.71381123&dec=31.04006905&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739607556620367&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j125051.31%2B310224.2&ob=ra,192.71381123,31.04006905
118,SubjectSet_28/587738410860216457D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=145.44201214&dec=11.8891442&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587738410860216457&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j094146.08%2B115320.9&ob=ra,145.44201214,11.8891442
119,SubjectSet_28/587730847424970962S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=314.60958457&dec=0.18101828&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587730847424970962&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j205826.30%2B001051.6&ob=ra,314.60958457,0.18101828
120,SubjectSet_28/588007006326030405S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=193.3656488&dec=65.89712622&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588007006326030405&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j125327.75%2B655349.6&ob=ra,193.3656488,65.89712622
121,SubjectSet_28/587736808299888704D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=203.7246025&dec=13.83486855&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736808299888704&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j133453.90%2B135005.5&ob=ra,203.7246025,13.83486855
122,SubjectSet_28/587728679543767191S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=195.72989779&dec=65.53067976&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587728679543767191&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j130255.17%2B653150.4&ob=ra,195.72989779,65.53067976
123,SubjectSet_28/588848899373334704D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=174.39144409&dec=-0.51557731&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588848899373334704&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j113733.94-003056.0 </font></h2>%2B<td colspan=2><h2><font color=#000086>SDSS J113733.94-003056.0&ob=ra,174.39144409,-0.51557731
124,SubjectSet_28/587736477594746961D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=225.83690289&dec=9.21252695&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736477594746961&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j150320.85%2B091245.0&ob=ra,225.83690289,9.21252695
125,SubjectSet_28/587742059987665019D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=156.94153625&dec=18.99910937&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742059987665019&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j102745.96%2B185956.7&ob=ra,156.94153625,18.99910937
